Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
1607,2020-05-05,5:00 PM,Andaman and Nicobar Islands,-,-,32,0,33
1608,2020-05-05,5:00 PM,Andhra Pradesh,-,-,589,36,1717
1609,2020-05-05,5:00 PM,Arunachal Pradesh,-,-,1,0,1
1610,2020-05-05,5:00 PM,Assam,-,-,32,1,43
1611,2020-05-05,5:00 PM,Bihar,-,-,130,4,529
1612,2020-05-05,5:00 PM,Chandigarh,-,-,21,1,102
1613,2020-05-05,5:00 PM,Chhattisgarh,-,-,36,0,58
1614,2020-05-05,5:00 PM,Delhi,-,-,1431,64,4898
1615,2020-05-05,5:00 PM,Goa,-,-,7,0,7
1616,2020-05-05,5:00 PM,Gujarat,-,-,1195,319,5804
1617,2020-05-05,5:00 PM,Haryana,-,-,254,6,517
1618,2020-05-05,5:00 PM,Himachal Pradesh,-,-,38,1,41
1619,2020-05-05,5:00 PM,Jammu and Kashmir,-,-,303,8,726
1620,2020-05-05,5:00 PM,Jharkhand,-,-,27,3,115
1621,2020-05-05,5:00 PM,Karnataka,-,-,324,28,659
1622,2020-05-05,5:00 PM,Kerala,-,-,462,4,500
1623,2020-05-05,5:00 PM,Ladakh,-,-,17,0,41
1624,2020-05-05,5:00 PM,Madhya Pradesh,-,-,1000,176,3049
1625,2020-05-05,5:00 PM,Maharashtra,-,-,2465,583,14541
1626,2020-05-05,5:00 PM,Manipur,-,-,2,0,2
1627,2020-05-05,5:00 PM,Meghalaya,-,-,10,1,12
1628,2020-05-05,5:00 PM,Mizoram,-,-,0,0,1
1629,2020-05-05,5:00 PM,Odisha,-,-,60,1,170
1630,2020-05-05,5:00 PM,Puducherry,-,-,6,0,9
1631,2020-05-05,5:00 PM,Punjab,-,-,128,23,1233
1632,2020-05-05,5:00 PM,Rajasthan,-,-,1394,77,3061
1633,2020-05-05,5:00 PM,Tamil Nadu,-,-,1409,31,3550
1634,2020-05-05,5:00 PM,Telengana,-,-,585,29,1085
1635,2020-05-05,5:00 PM,Tripura,-,-,2,0,29
1636,2020-05-05,5:00 PM,Uttarakhand,-,-,39,1,60
1637,2020-05-05,5:00 PM,Uttar Pradesh,-,-,944,53,2859
1638,2020-05-05,5:00 PM,West Bengal,-,-,218,133,1259
1639,2020-05-06,8:00 AM,Andaman and Nicobar Islands,-,-,32,0,33
1640,2020-05-06,8:00 AM,Andhra Pradesh,-,-,589,36,1717
1641,2020-05-06,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1642,2020-05-06,8:00 AM,Assam,-,-,32,1,43
1643,2020-05-06,8:00 AM,Bihar,-,-,142,4,536
1644,2020-05-06,8:00 AM,Chandigarh,-,-,21,1,111
1645,2020-05-06,8:00 AM,Chhattisgarh,-,-,36,0,59
1646,2020-05-06,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1647,2020-05-06,8:00 AM,Delhi,-,-,1468,64,5104
1648,2020-05-06,8:00 AM,Goa,-,-,7,0,7
1649,2020-05-06,8:00 AM,Gujarat,-,-,1381,368,6245
1650,2020-05-06,8:00 AM,Haryana,-,-,256,6,548
1651,2020-05-06,8:00 AM,Himachal Pradesh,-,-,38,2,42
1652,2020-05-06,8:00 AM,Jammu and Kashmir,-,-,320,8,741
1653,2020-05-06,8:00 AM,Jharkhand,-,-,33,3,125
1654,2020-05-06,8:00 AM,Karnataka,-,-,331,29,671
1655,2020-05-06,8:00 AM,Kerala,-,-,462,4,502
1656,2020-05-06,8:00 AM,Ladakh,-,-,17,0,41
1657,2020-05-06,8:00 AM,Madhya Pradesh,-,-,1000,176,3049
1658,2020-05-06,8:00 AM,Maharashtra,-,-,2819,617,15525
1659,2020-05-06,8:00 AM,Manipur,-,-,2,0,2
1660,2020-05-06,8:00 AM,Meghalaya,-,-,10,1,12
1661,2020-05-06,8:00 AM,Mizoram,-,-,0,0,1
1662,2020-05-06,8:00 AM,Odisha,-,-,60,1,175
1663,2020-05-06,8:00 AM,Puducherry,-,-,6,0,9
1664,2020-05-06,8:00 AM,Punjab,-,-,133,25,1451
1665,2020-05-06,8:00 AM,Rajasthan,-,-,1525,89,3158
1666,2020-05-06,8:00 AM,Tamil Nadu,-,-,1485,33,4058
1667,2020-05-06,8:00 AM,Telengana,-,-,585,29,1096
1668,2020-05-06,8:00 AM,Tripura,-,-,2,0,43
1669,2020-05-06,8:00 AM,Uttarakhand,-,-,39,1,61
1670,2020-05-06,8:00 AM,Uttar Pradesh,-,-,987,56,2880
1671,2020-05-06,8:00 AM,West Bengal,-,-,364,140,1344
1672,2020-05-07,8:00 AM,Andaman and Nicobar Islands,-,-,32,0,33
1673,2020-05-07,8:00 AM,Andhra Pradesh,-,-,729,36,1777
1674,2020-05-07,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1675,2020-05-07,8:00 AM,Assam,-,-,32,1,45
1676,2020-05-07,8:00 AM,Bihar,-,-,188,4,542
1677,2020-05-07,8:00 AM,Chandigarh,-,-,21,1,120
1678,2020-05-07,8:00 AM,Chhattisgarh,-,-,36,0,59
1679,2020-05-07,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1680,2020-05-07,8:00 AM,Delhi,-,-,1542,65,5532
1681,2020-05-07,8:00 AM,Goa,-,-,7,0,7
1682,2020-05-07,8:00 AM,Gujarat,-,-,1500,396,6625
1683,2020-05-07,8:00 AM,Haryana,-,-,260,7,594
1684,2020-05-07,8:00 AM,Himachal Pradesh,-,-,38,2,45
1685,2020-05-07,8:00 AM,Jammu and Kashmir,-,-,322,8,775
1686,2020-05-07,8:00 AM,Jharkhand,-,-,37,3,127
1687,2020-05-07,8:00 AM,Karnataka,-,-,354,29,693
1688,2020-05-07,8:00 AM,Kerala,-,-,469,4,503
1689,2020-05-07,8:00 AM,Ladakh,-,-,17,0,41
1690,2020-05-07,8:00 AM,Madhya Pradesh,-,-,1099,185,3138
1691,2020-05-07,8:00 AM,Maharashtra,-,-,3094,651,16758
1692,2020-05-07,8:00 AM,Manipur,-,-,2,0,2
1693,2020-05-07,8:00 AM,Meghalaya,-,-,10,1,12
1694,2020-05-07,8:00 AM,Mizoram,-,-,0,0,1
1695,2020-05-07,8:00 AM,Odisha,-,-,61,2,185
1696,2020-05-07,8:00 AM,Puducherry,-,-,6,0,9
1697,2020-05-07,8:00 AM,Punjab,-,-,135,27,1516
1698,2020-05-07,8:00 AM,Rajasthan,-,-,1596,92,3317
1699,2020-05-07,8:00 AM,Tamil Nadu,-,-,1516,35,4829
1700,2020-05-07,8:00 AM,Telengana,-,-,628,29,1107
1701,2020-05-07,8:00 AM,Tripura,-,-,2,0,43
1702,2020-05-07,8:00 AM,Uttarakhand,-,-,39,1,61
1703,2020-05-07,8:00 AM,Uttar Pradesh,-,-,1130,60,2998
1704,2020-05-07,8:00 AM,West Bengal,-,-,364,144,1456
1705,2020-05-08,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1706,2020-05-08,8:00 AM,Andhra Pradesh,-,-,780,38,1847
1707,2020-05-08,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1708,2020-05-08,8:00 AM,Assam,-,-,34,1,54
1709,2020-05-08,8:00 AM,Bihar,-,-,246,5,550
1710,2020-05-08,8:00 AM,Chandigarh,-,-,21,1,135
1711,2020-05-08,8:00 AM,Chhattisgarh,-,-,38,0,59
1712,2020-05-08,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1713,2020-05-08,8:00 AM,Delhi,-,-,1931,66,5980
1714,2020-05-08,8:00 AM,Goa,-,-,7,0,7
1715,2020-05-08,8:00 AM,Gujarat,-,-,1709,425,7012
1716,2020-05-08,8:00 AM,Haryana,-,-,260,7,625
1717,2020-05-08,8:00 AM,Himachal Pradesh,-,-,38,2,46
1718,2020-05-08,8:00 AM,Jammu and Kashmir,-,-,335,9,793
1719,2020-05-08,8:00 AM,Jharkhand,-,-,41,3,132
1720,2020-05-08,8:00 AM,Karnataka,-,-,366,30,705
1721,2020-05-08,8:00 AM,Kerala,-,-,474,4,503
1722,2020-05-08,8:00 AM,Ladakh,-,-,17,0,42
1723,2020-05-08,8:00 AM,Madhya Pradesh,-,-,1231,193,3252
1724,2020-05-08,8:00 AM,Maharashtra,-,-,3301,694,17974
1725,2020-05-08,8:00 AM,Manipur,-,-,2,0,2
1726,2020-05-08,8:00 AM,Meghalaya,-,-,10,1,12
1727,2020-05-08,8:00 AM,Mizoram,-,-,0,0,1
1728,2020-05-08,8:00 AM,Odisha,-,-,62,2,219
1729,2020-05-08,8:00 AM,Puducherry,-,-,6,0,9
1730,2020-05-08,8:00 AM,Punjab,-,-,149,28,1644
1731,2020-05-08,8:00 AM,Rajasthan,-,-,1596,97,3427
1732,2020-05-08,8:00 AM,Tamil Nadu,-,-,1547,37,5409
1733,2020-05-08,8:00 AM,Telengana,-,-,650,29,1123
1734,2020-05-08,8:00 AM,Tripura,-,-,2,0,65
1735,2020-05-08,8:00 AM,Uttarakhand,-,-,39,1,61
1736,2020-05-08,8:00 AM,Uttar Pradesh,-,-,1250,62,3071
1737,2020-05-08,8:00 AM,West Bengal,-,-,364,151,1548
1738,2020-05-09,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1739,2020-05-09,8:00 AM,Andhra Pradesh,-,-,842,41,1887
1740,2020-05-09,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1741,2020-05-09,8:00 AM,Assam,-,-,34,1,59
1742,2020-05-09,8:00 AM,Bihar,-,-,297,5,571
1743,2020-05-09,8:00 AM,Chandigarh,-,-,21,1,150
1744,2020-05-09,8:00 AM,Chhattisgarh,-,-,38,0,59
1745,2020-05-09,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1746,2020-05-09,8:00 AM,Delhi,-,-,2020,68,6318
1747,2020-05-09,8:00 AM,Goa,-,-,7,0,7
1748,2020-05-09,8:00 AM,Gujarat,-,-,1872,449,7402
1749,2020-05-09,8:00 AM,Haryana,-,-,279,8,647
1750,2020-05-09,8:00 AM,Himachal Pradesh,-,-,38,2,50
1751,2020-05-09,8:00 AM,Jammu and Kashmir,-,-,364,9,823
1752,2020-05-09,8:00 AM,Jharkhand,-,-,52,3,132
1753,2020-05-09,8:00 AM,Karnataka,-,-,376,30,753
1754,2020-05-09,8:00 AM,Kerala,-,-,484,4,503
1755,2020-05-09,8:00 AM,Ladakh,-,-,17,0,42
1756,2020-05-09,8:00 AM,Madhya Pradesh,-,-,1349,200,3341
1757,2020-05-09,8:00 AM,Maharashtra,-,-,3470,731,19063
1758,2020-05-09,8:00 AM,Manipur,-,-,2,0,2
1759,2020-05-09,8:00 AM,Meghalaya,-,-,10,1,12
1760,2020-05-09,8:00 AM,Mizoram,-,-,0,0,1
1761,2020-05-09,8:00 AM,Odisha,-,-,63,2,271
1762,2020-05-09,8:00 AM,Puducherry,-,-,6,0,9
1763,2020-05-09,8:00 AM,Punjab,-,-,152,29,1731
1764,2020-05-09,8:00 AM,Rajasthan,-,-,1916,101,3579
1765,2020-05-09,8:00 AM,Tamil Nadu,-,-,1605,40,6009
1766,2020-05-09,8:00 AM,Telengana,-,-,700,29,1133
1767,2020-05-09,8:00 AM,Tripura,-,-,2,0,118
1768,2020-05-09,8:00 AM,Uttarakhand,-,-,46,1,63
1769,2020-05-09,8:00 AM,Uttar Pradesh,-,-,1387,66,3214
1770,2020-05-09,8:00 AM,West Bengal,-,-,364,160,1678
1771,2020-05-10,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1772,2020-05-10,8:00 AM,Andhra Pradesh,-,-,887,44,1930
1773,2020-05-10,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1774,2020-05-10,8:00 AM,Assam,-,-,34,2,63
1775,2020-05-10,8:00 AM,Bihar,-,-,322,5,591
1776,2020-05-10,8:00 AM,Chandigarh,-,-,24,2,169
1777,2020-05-10,8:00 AM,Chhattisgarh,-,-,43,0,59
1778,2020-05-10,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1779,2020-05-10,8:00 AM,Delhi,-,-,2020,73,6542
1780,2020-05-10,8:00 AM,Goa,-,-,7,0,7
1781,2020-05-10,8:00 AM,Gujarat,-,-,2091,472,7796
1782,2020-05-10,8:00 AM,Haryana,-,-,290,9,675
1783,2020-05-10,8:00 AM,Himachal Pradesh,-,-,38,2,50
1784,2020-05-10,8:00 AM,Jammu and Kashmir,-,-,368,9,836
1785,2020-05-10,8:00 AM,Jharkhand,-,-,78,3,156
1786,2020-05-10,8:00 AM,Karnataka,-,-,386,30,794
1787,2020-05-10,8:00 AM,Kerala,-,-,485,4,505
1788,2020-05-10,8:00 AM,Ladakh,-,-,17,0,42
1789,2020-05-10,8:00 AM,Madhya Pradesh,-,-,1676,215,3614
1790,2020-05-10,8:00 AM,Maharashtra,-,-,3800,779,20228
1791,2020-05-10,8:00 AM,Manipur,-,-,2,0,2
1792,2020-05-10,8:00 AM,Meghalaya,-,-,10,1,13
1793,2020-05-10,8:00 AM,Mizoram,-,-,1,0,1
1794,2020-05-10,8:00 AM,Odisha,-,-,63,2,294
1795,2020-05-10,8:00 AM,Puducherry,-,-,6,0,9
1796,2020-05-10,8:00 AM,Punjab,-,-,157,31,1762
1797,2020-05-10,8:00 AM,Rajasthan,-,-,2026,106,3708
1798,2020-05-10,8:00 AM,Tamil Nadu,-,-,1824,44,6535
1799,2020-05-10,8:00 AM,Telengana,-,-,750,30,1163
1800,2020-05-10,8:00 AM,Tripura,-,-,2,0,134
1801,2020-05-10,8:00 AM,Uttarakhand,-,-,46,1,67
1802,2020-05-10,8:00 AM,Uttar Pradesh,-,-,1499,74,3373
1803,2020-05-10,8:00 AM,West Bengal,-,-,372,171,1786
1804,2020-05-11,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1805,2020-05-11,8:00 AM,Andhra Pradesh,-,-,925,45,1980
1806,2020-05-11,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1807,2020-05-11,8:00 AM,Assam,-,-,34,2,63
1808,2020-05-11,8:00 AM,Bihar,-,-,365,6,696
1809,2020-05-11,8:00 AM,Chandigarh,-,-,24,2,169
1810,2020-05-11,8:00 AM,Chhattisgarh,-,-,49,0,59
1811,2020-05-11,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1812,2020-05-11,8:00 AM,Delhi,-,-,2069,73,6923
1813,2020-05-11,8:00 AM,Goa,-,-,7,0,7
1814,2020-05-11,8:00 AM,Gujarat,-,-,2545,493,8194
1815,2020-05-11,8:00 AM,Haryana,-,-,300,10,703
1816,2020-05-11,8:00 AM,Himachal Pradesh,-,-,39,2,55
1817,2020-05-11,8:00 AM,Jammu and Kashmir,-,-,383,9,861
1818,2020-05-11,8:00 AM,Jharkhand,-,-,78,3,157
1819,2020-05-11,8:00 AM,Karnataka,-,-,424,31,848
1820,2020-05-11,8:00 AM,Kerala,-,-,489,4,512
1821,2020-05-11,8:00 AM,Ladakh,-,-,21,0,42
1822,2020-05-11,8:00 AM,Madhya Pradesh,-,-,1676,215,3614
1823,2020-05-11,8:00 AM,Maharashtra,-,-,4199,832,22171
1824,2020-05-11,8:00 AM,Manipur,-,-,2,0,2
1825,2020-05-11,8:00 AM,Meghalaya,-,-,10,1,13
1826,2020-05-11,8:00 AM,Mizoram,-,-,1,0,1
1827,2020-05-11,8:00 AM,Odisha,-,-,68,3,377
1828,2020-05-11,8:00 AM,Puducherry,-,-,6,0,9
1829,2020-05-11,8:00 AM,Punjab,-,-,166,31,1823
1830,2020-05-11,8:00 AM,Rajasthan,-,-,2176,107,3814
1831,2020-05-11,8:00 AM,Tamil Nadu,-,-,1959,47,7204
1832,2020-05-11,8:00 AM,Telengana,-,-,750,30,1196
1833,2020-05-11,8:00 AM,Tripura,-,-,2,0,150
1834,2020-05-11,8:00 AM,Uttarakhand,-,-,46,1,68
1835,2020-05-11,8:00 AM,Uttar Pradesh,-,-,1653,74,3467
1836,2020-05-11,8:00 AM,West Bengal,-,-,417,185,1939
1837,2020-05-12,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1838,2020-05-12,8:00 AM,Andhra Pradesh,-,-,975,45,2018
1839,2020-05-12,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1840,2020-05-12,8:00 AM,Assam,-,-,34,2,65
1841,2020-05-12,8:00 AM,Bihar,-,-,377,6,747
1842,2020-05-12,8:00 AM,Chandigarh,-,-,24,2,174
1843,2020-05-12,8:00 AM,Chhattisgarh,-,-,53,0,59
1844,2020-05-12,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1845,2020-05-12,8:00 AM,Delhi,-,-,2129,73,7233
1846,2020-05-12,8:00 AM,Goa,-,-,7,0,7
1847,2020-05-12,8:00 AM,Gujarat,-,-,2780,513,8541
1848,2020-05-12,8:00 AM,Haryana,-,-,337,11,730
1849,2020-05-12,8:00 AM,Himachal Pradesh,-,-,39,2,59
1850,2020-05-12,8:00 AM,Jammu and Kashmir,-,-,427,10,879
1851,2020-05-12,8:00 AM,Jharkhand,-,-,78,3,160
1852,2020-05-12,8:00 AM,Karnataka,-,-,426,31,862
1853,2020-05-12,8:00 AM,Kerala,-,-,489,4,519
1854,2020-05-12,8:00 AM,Ladakh,-,-,21,0,42
1855,2020-05-12,8:00 AM,Madhya Pradesh,-,-,1747,221,3785
1856,2020-05-12,8:00 AM,Maharashtra,-,-,4786,868,23401
1857,2020-05-12,8:00 AM,Manipur,-,-,2,0,2
1858,2020-05-12,8:00 AM,Meghalaya,-,-,10,1,13
1859,2020-05-12,8:00 AM,Mizoram,-,-,1,0,1
1860,2020-05-12,8:00 AM,Odisha,-,-,85,3,414
1861,2020-05-12,8:00 AM,Puducherry,-,-,6,0,12
1862,2020-05-12,8:00 AM,Punjab,-,-,168,31,1877
1863,2020-05-12,8:00 AM,Rajasthan,-,-,2264,113,3988
1864,2020-05-12,8:00 AM,Tamil Nadu,-,-,2051,53,8002
1865,2020-05-12,8:00 AM,Telengana,-,-,800,30,1275
1866,2020-05-12,8:00 AM,Tripura,-,-,2,0,152
1867,2020-05-12,8:00 AM,Uttarakhand,-,-,46,1,68
1868,2020-05-12,8:00 AM,Uttar Pradesh,-,-,1758,80,3573
1869,2020-05-12,8:00 AM,West Bengal,-,-,499,190,2063
1870,2020-05-13,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1871,2020-05-13,8:00 AM,Andhra Pradesh,-,-,1056,46,2090
1872,2020-05-13,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1873,2020-05-13,8:00 AM,Assam,-,-,39,2,65
1874,2020-05-13,8:00 AM,Bihar,-,-,383,6,831
1875,2020-05-13,8:00 AM,Chandigarh,-,-,28,3,187
1876,2020-05-13,8:00 AM,Chhattisgarh,-,-,54,0,59
1877,2020-05-13,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1878,2020-05-13,8:00 AM,Delhi,-,-,2512,86,7639
1879,2020-05-13,8:00 AM,Goa,-,-,7,0,7
1880,2020-05-13,8:00 AM,Gujarat,-,-,3246,537,8903
1881,2020-05-13,8:00 AM,Haryana,-,-,342,11,780
1882,2020-05-13,8:00 AM,Himachal Pradesh,-,-,39,2,65
1883,2020-05-13,8:00 AM,Jammu and Kashmir,-,-,455,10,934
1884,2020-05-13,8:00 AM,Jharkhand,-,-,79,3,172
1885,2020-05-13,8:00 AM,Karnataka,-,-,433,31,925
1886,2020-05-13,8:00 AM,Kerala,-,-,489,4,524
1887,2020-05-13,8:00 AM,Ladakh,-,-,21,0,42
1888,2020-05-13,8:00 AM,Madhya Pradesh,-,-,1860,225,3986
1889,2020-05-13,8:00 AM,Maharashtra,-,-,5125,921,24427
1890,2020-05-13,8:00 AM,Manipur,-,-,2,0,2
1891,2020-05-13,8:00 AM,Meghalaya,-,-,10,1,13
1892,2020-05-13,8:00 AM,Mizoram,-,-,1,0,1
1893,2020-05-13,8:00 AM,Odisha,-,-,116,3,437
1894,2020-05-13,8:00 AM,Puducherry,-,-,9,1,13
1895,2020-05-13,8:00 AM,Punjab,-,-,171,32,1914
1896,2020-05-13,8:00 AM,Rajasthan,-,-,2378,117,4126
1897,2020-05-13,8:00 AM,Tamil Nadu,-,-,2134,61,8718
1898,2020-05-13,8:00 AM,Telengana,-,-,830,32,1326
1899,2020-05-13,8:00 AM,Tripura,-,-,2,0,154
1900,2020-05-13,8:00 AM,Uttarakhand,-,-,46,1,69
1901,2020-05-13,8:00 AM,Uttar Pradesh,-,-,1873,82,3664
1902,2020-05-13,8:00 AM,West Bengal,-,-,612,198,2173
1903,2020-05-14,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1904,2020-05-14,8:00 AM,Andhra Pradesh,-,-,1142,47,2137
1905,2020-05-14,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1906,2020-05-14,8:00 AM,Assam,-,-,39,2,80
1907,2020-05-14,8:00 AM,Bihar,-,-,388,7,940
1908,2020-05-14,8:00 AM,Chandigarh,-,-,28,3,187
1909,2020-05-14,8:00 AM,Chhattisgarh,-,-,55,0,59
1910,2020-05-14,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1911,2020-05-14,8:00 AM,Delhi,-,-,2858,106,7998
1912,2020-05-14,8:00 AM,Goa,-,-,7,0,7
1913,2020-05-14,8:00 AM,Gujarat,-,-,3562,566,9267
1914,2020-05-14,8:00 AM,Haryana,-,-,418,11,793
1915,2020-05-14,8:00 AM,Himachal Pradesh,-,-,39,2,66
1916,2020-05-14,8:00 AM,Jammu and Kashmir,-,-,466,11,971
1917,2020-05-14,8:00 AM,Jharkhand,-,-,79,3,173
1918,2020-05-14,8:00 AM,Karnataka,-,-,451,33,959
1919,2020-05-14,8:00 AM,Kerala,-,-,490,4,534
1920,2020-05-14,8:00 AM,Ladakh,-,-,22,0,43
1921,2020-05-14,8:00 AM,Madhya Pradesh,-,-,2004,232,4173
1922,2020-05-14,8:00 AM,Maharashtra,-,-,5547,975,25922
1923,2020-05-14,8:00 AM,Manipur,-,-,2,0,2
1924,2020-05-14,8:00 AM,Meghalaya,-,-,10,1,13
1925,2020-05-14,8:00 AM,Mizoram,-,-,1,0,1
1926,2020-05-14,8:00 AM,Odisha,-,-,143,3,538
1927,2020-05-14,8:00 AM,Puducherry,-,-,9,1,13
1928,2020-05-14,8:00 AM,Punjab,-,-,200,32,1924
1929,2020-05-14,8:00 AM,Rajasthan,-,-,2459,121,4328
1930,2020-05-14,8:00 AM,Tamil Nadu,-,-,2176,64,9227
1931,2020-05-14,8:00 AM,Telengana,-,-,940,34,1367
1932,2020-05-14,8:00 AM,Tripura,-,-,16,0,155
1933,2020-05-14,8:00 AM,Uttarakhand,-,-,46,1,72
1934,2020-05-14,8:00 AM,Uttar Pradesh,-,-,1902,83,3729
1935,2020-05-14,8:00 AM,West Bengal,-,-,702,207,2290
1936,2020-05-15,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1937,2020-05-15,8:00 AM,Andhra Pradesh,-,-,1192,48,2205
1938,2020-05-15,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1939,2020-05-15,8:00 AM,Assam,-,-,39,2,87
1940,2020-05-15,8:00 AM,Bihar,-,-,411,7,994
1941,2020-05-15,8:00 AM,Chandigarh,-,-,37,3,191
1942,2020-05-15,8:00 AM,Chhattisgarh,-,-,56,0,60
1943,2020-05-15,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1944,2020-05-15,8:00 AM,Delhi,-,-,3045,115,8470
1945,2020-05-15,8:00 AM,Goa,-,-,7,0,14
1946,2020-05-15,8:00 AM,Gujarat,-,-,3753,586,9591
1947,2020-05-15,8:00 AM,Haryana,-,-,439,11,818
1948,2020-05-15,8:00 AM,Himachal Pradesh,-,-,39,2,74
1949,2020-05-15,8:00 AM,Jammu and Kashmir,-,-,485,11,983
1950,2020-05-15,8:00 AM,Jharkhand,-,-,87,3,197
1951,2020-05-15,8:00 AM,Karnataka,-,-,460,35,987
1952,2020-05-15,8:00 AM,Kerala,-,-,491,4,560
1953,2020-05-15,8:00 AM,Ladakh,-,-,22,0,43
1954,2020-05-15,8:00 AM,Madhya Pradesh,-,-,2171,237,4426
1955,2020-05-15,8:00 AM,Maharashtra,-,-,6059,1019,27524
1956,2020-05-15,8:00 AM,Manipur,-,-,2,0,3
1957,2020-05-15,8:00 AM,Meghalaya,-,-,11,1,13
1958,2020-05-15,8:00 AM,Mizoram,-,-,1,0,1
1959,2020-05-15,8:00 AM,Odisha,-,-,158,3,611
1960,2020-05-15,8:00 AM,Puducherry,-,-,9,1,13
1961,2020-05-15,8:00 AM,Punjab,-,-,223,32,1935
1962,2020-05-15,8:00 AM,Rajasthan,-,-,2580,125,4534
1963,2020-05-15,8:00 AM,Tamil Nadu,-,-,2240,66,9674
1964,2020-05-15,8:00 AM,Telengana,-,-,950,34,1414
1965,2020-05-15,8:00 AM,Tripura,-,-,29,0,156
1966,2020-05-15,8:00 AM,Uttarakhand,-,-,50,1,78
1967,2020-05-15,8:00 AM,Uttar Pradesh,-,-,2072,88,3902
1968,2020-05-15,8:00 AM,West Bengal,-,-,768,215,2377
1969,2020-05-16,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
1970,2020-05-16,8:00 AM,Andhra Pradesh,-,-,1252,48,2307
1971,2020-05-16,8:00 AM,Arunachal Pradesh,-,-,1,0,1
1972,2020-05-16,8:00 AM,Assam,-,-,41,2,90
1973,2020-05-16,8:00 AM,Bihar,-,-,438,7,1018
1974,2020-05-16,8:00 AM,Chandigarh,-,-,37,3,191
1975,2020-05-16,8:00 AM,Chhattisgarh,-,-,56,0,66
1976,2020-05-16,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,0,0,1
1977,2020-05-16,8:00 AM,Delhi,-,-,3518,123,8895
1978,2020-05-16,8:00 AM,Goa,-,-,7,0,15
1979,2020-05-16,8:00 AM,Gujarat,-,-,4035,606,9931
1980,2020-05-16,8:00 AM,Haryana,-,-,439,11,818
1981,2020-05-16,8:00 AM,Himachal Pradesh,-,-,39,3,76
1982,2020-05-16,8:00 AM,Jammu and Kashmir,-,-,513,11,1013
1983,2020-05-16,8:00 AM,Jharkhand,-,-,87,3,203
1984,2020-05-16,8:00 AM,Karnataka,-,-,480,36,1056
1985,2020-05-16,8:00 AM,Kerala,-,-,492,4,576
1986,2020-05-16,8:00 AM,Ladakh,-,-,22,0,43
1987,2020-05-16,8:00 AM,Madhya Pradesh,-,-,2283,239,4595
1988,2020-05-16,8:00 AM,Maharashtra,-,-,6564,1068,29100
1989,2020-05-16,8:00 AM,Manipur,-,-,2,0,3
1990,2020-05-16,8:00 AM,Meghalaya,-,-,11,1,13
1991,2020-05-16,8:00 AM,Mizoram,-,-,1,0,1
1992,2020-05-16,8:00 AM,Odisha,-,-,166,3,672
1993,2020-05-16,8:00 AM,Puducherry,-,-,9,1,13
1994,2020-05-16,8:00 AM,Punjab,-,-,305,32,1935
1995,2020-05-16,8:00 AM,Rajasthan,-,-,2677,125,4727
1996,2020-05-16,8:00 AM,Tamil Nadu,-,-,2599,71,10108
1997,2020-05-16,8:00 AM,Telengana,-,-,959,34,1454
1998,2020-05-16,8:00 AM,Tripura,-,-,42,0,156
1999,2020-05-16,8:00 AM,Uttarakhand,-,-,51,1,82
2000,2020-05-16,8:00 AM,Uttar Pradesh,-,-,2165,95,4057
2001,2020-05-16,8:00 AM,West Bengal,-,-,829,225,2461
2002,2020-05-17,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,33
2003,2020-05-17,8:00 AM,Andhra Pradesh,-,-,1353,49,2355
